stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,134.85,98.07,0,547.58,8.17,16.35,0,8.17,0,0,4.09,0,40.86,8.17,0,0,4.09,49.04,65.38,126.68,1274.96,0,0,4.09,0,412.73,10220.1,16.35,0,0,134.85,0,0,4.09,0,0,57.21,0,0,0
72hpf,299.54,51.35,0,170.1,182.93,139.07,0,8.56,0,1.07,2.14,0,0,3.21,0,6.42,0,139.07,212.89,24.61,1482.73,0,42.79,78.09,3.21,7800.92,1523.38,20.33,7.49,0,1029.14,8.56,3.21,219.31,257.82,243.91,86.65,0,0,0
21Day,317.23,26.77,4.02,211.49,54.88,140.55,0,40.16,0,0,8.03,1.34,0,24.09,2.68,69.6,16.06,14.72,95.04,32.12,1638.36,0,1.34,139.21,4.02,2564.63,473.84,17.4,12.05,0,422.98,127.16,4.02,45.51,80.31,174.01,30.79,1.34,0,34.8
3Month,5.44,49.27,2.56,109.1,11.2,0,9.6,9.92,1.28,12.16,28.48,2.88,0,147.82,9.92,9.28,21.12,11.2,40.63,16.96,840.51,193.25,1.28,23.36,8.96,34.55,10.56,82.87,3.52,0,11.2,5.44,57.27,7.68,3.84,0.32,14.4,20.48,11.84,43.51
22Month,1.09,96.76,2.19,137.21,5.47,0,13.67,7.11,0.55,7.11,35.53,144.32,0,341.66,13.12,37.72,18.59,3.83,20.23,46.47,1265.51,35.53,15.31,36.08,0.55,39.36,6.01,123,3.28,8.75,12.57,4.92,49.2,27.33,3.28,0,7.11,22.96,0,45.92
