stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,1.07,0,0,0,0,0,0,0,0,0,0,1.07,1.07,5.35,0,0,0,17.12,21.4,13.91,0,0,0,4.28,0,0,3.21,0,1.07,142.28,0,0,0
21Day,21.42,1.34,0,22.76,21.42,0,4.02,0,1.34,0,0,0,9.37,6.69,1.34,10.71,1.34,28.11,0,0,5.35,1.34,398.88,16.06,0,4.02,0,17.4,10.71,9.37,2.68,58.9,74.96,172.67,0,0,2.68
3Month,0.96,3.52,0.96,29.44,0,0,0,38.07,8,0.64,33.91,10.56,1.92,37.43,1.6,8.32,7.04,18.88,3.84,0.32,2.56,1237.88,21.12,0.64,23.68,0,0,0.32,2.24,183.01,0.96,0,0,25.28,1.28,44.15,11.52
22Month,0,5.47,1.09,42.09,0,3.28,0,21.87,4.37,0.55,94.57,2.73,2.73,34.99,0,1.09,9.29,29.52,0.55,2.73,3.28,9.29,90.74,3.83,58.49,2.19,0.55,1.09,1.09,73.25,3.28,0.55,0,12.57,0,0,9.29
