stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,53.12,0,36.78,0,12.26,0,65.38,0,0,24.52,0,0,0,16.35,0,0,4.09,866.32,8.17,0,0,0,0,4.09,77.64,0,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,0,4.28,0,4.28,1.07,4.28,0,9.63,0,0,18.19,0,0,0,86.65,0,1.07,1.07,8.56,12.84,0,0,0,0,5.35,11.77,0,1.07,0,5.35,0,0,0,0,0,0,0,0,1.07
21Day,9.37,1.34,1.34,12.05,1.34,18.74,0,29.45,0,0,97.71,0,9.37,58.9,659.9,1.34,2.68,9.37,53.54,14.72,0,0,5.35,0,30.79,17.4,0,1.34,0,13.39,22.76,0,1.34,2.68,1.34,4.02,0,0,255.66
3Month,0.96,8,1.28,23.68,0,0,4.16,12.16,0.32,7.04,658.78,0,186.53,933.61,201.57,23.36,3.2,13.44,222.04,15.36,3.84,0.64,5.44,3.2,3.84,1.28,1.28,2.56,0,0.96,16.32,4.8,11.84,0.96,0.64,0,7.68,13.44,559.27
22Month,2.19,14.76,2.73,22.96,0.55,0,19.68,38.27,0.55,3.83,2183.89,7.65,259.11,831.46,693.7,19.68,2.19,7.11,684.96,22.41,1.09,8.2,1.09,0.55,2.19,1.64,3.83,4.92,3.28,0.55,9.84,0,2.19,4.37,2.19,0,2.19,0,461.92
