stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,98.07,28.6,0,147.11,4.09,4.09,0,0,0,0,0,85.81,0,0,0,0,28.6,40.86,110.33,175.72,0,0,0,4.09,61.3,845.89,0,0,0,36.78,0,0,0,0,0,0,8.17,0,0,0
72hpf,31.02,12.84,0,83.44,3.21,20.33,0,1.07,0,1.07,0,0,0,0,2.14,1.07,52.42,218.24,42.79,114.47,0,10.7,4.28,2.14,159.4,249.26,2.14,4.28,0,77.02,3.21,0,4.28,28.88,3.21,1.07,10.7,0,0,0
21Day,58.9,6.69,4.02,240.94,0,96.37,0,25.43,22.76,0,0,0,13.39,16.06,25.43,9.37,10.71,103.07,48.19,163.3,0,0,30.79,2.68,72.28,121.81,1.34,6.69,0,76.3,25.43,0,4.02,21.42,2.68,5.35,14.72,1.34,0,8.03
3Month,0.96,15.04,2.88,247.64,1.28,0,0.64,1.6,361.54,18.56,0,0,115.18,156.46,3.52,53.75,25.92,33.59,186.85,48.95,7.04,0,7.36,7.68,2.88,0.64,9.92,5.76,0,1.28,4.48,0.64,110.06,1.92,0,0,3.2,16.32,49.59,17.92
22Month,1.64,27.88,10.39,94.02,0.55,0,2.19,1.09,142.13,37.17,6.01,0,286.99,107.69,3.83,75.98,5.47,9.84,111.52,60.68,0.55,3.28,3.28,0.55,1.64,1.64,8.2,7.11,1.64,0.55,2.19,0,14.21,7.65,4.37,0,1.09,4.37,0.55,12.03
