stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,49.04,4.09,0,0,0,0,0,0,0,0,0,0,0,0,77.64,8.17,32.69,0,0,0,0,8.17,208.41,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,7.49,0,13.91,2.14,4.28,0,1.07,0,0,0,0,0,0,2.14,0,6.42,32.09,3.21,29.95,0,1.07,1.07,0,21.4,34.23,0,0,0,22.47,0,1.07,6.42,0,7.49,0,0,0
21Day,10.71,8.03,1.34,78.97,1.34,25.43,0,6.69,0,0,2.68,0,5.35,1.34,14.72,0,1.34,30.79,5.35,37.48,0,0,9.37,1.34,18.74,12.05,0,0,0,18.74,8.03,0,9.37,0,1.34,0,0,4.02
3Month,0,5.12,2.88,41.91,0.64,0,0.32,1.92,0.32,3.52,8,0,60.47,15.68,1.6,19.84,1.92,13.44,12.8,20.16,4.16,0,10.24,4.8,0.96,0.96,3.52,4.48,0,1.92,2.88,24.96,0.32,0,0.32,12.16,6.72,6.4
22Month,0.55,7.65,2.19,18.59,0.55,0,2.19,0,0.55,0.55,10.93,4.92,143.77,8.75,3.83,32.25,1.64,3.28,18.59,20.23,0.55,2.19,5.47,1.09,0,0.55,5.47,1.09,0.55,1.64,0,4.92,1.64,0.55,0.55,2.73,0,4.92
