stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,3.21,7.49,2.14,0,0,0,0,0,3.21,3.21,0,0,0,2.14,0,0,0,1.07,0,0,0,0,0,0
21Day,37.48,5.35,230.23,495.26,2.68,70.94,0,17.4,0,1.34,2.68,0,30.79,5.35,32.12,1765.53,10.71,107.08,70.94,129.84,0,2.68,14.72,2.68,148.58,68.27,10.71,4.02,0,48.19,77.63,0,2.68,20.08,2.68,16.06,5.35,0,0,18.74
3Month,8.64,33.27,406.02,1013.28,0.64,0,66.23,4.48,1.28,147.5,120.62,0.96,520.24,165.73,10.24,23211.36,39.99,336.27,118.06,165.41,36.79,2.56,43.83,33.27,16.64,4.48,24.64,16.96,0,8.32,135.66,1.6,127.66,8,0.64,0,0.64,46.39,86.07,128.62
22Month,0.55,21.87,341.11,199.53,0,0,11.48,0.55,0,190.78,73.25,34.99,536.27,9.84,9.29,17717.62,3.83,35.53,60.13,61.23,5.47,27.88,14.76,0.55,4.37,0.55,19.68,13.12,1.09,2.19,7.65,0,15.85,9.29,7.11,0,0.55,1.09,0.55,34.44
