stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65.38,4.09,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,12.26,53.12,0,0,0,0,49.04,666.08,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,35.3,5.35,1.07,25.67,4.28,46,0,0,0,0,1.07,0,3.21,0,1.07,0,20.33,54.56,1.07,73.82,0,5.35,7.49,0,359.45,198.98,5.35,5.35,0,57.77,1.07,0,35.3,10.7,5.35,5.35,0,0,0
21Day,127.16,14.72,6.69,236.92,21.42,285.11,0,175.35,0,4.02,16.06,1.34,4.02,4.02,119.13,22.76,24.09,57.56,50.86,302.51,0,1.34,36.14,0,507.3,433.68,4.02,17.4,0,92.36,52.2,10.71,70.94,8.03,25.43,6.69,0,0,64.25
3Month,6.72,31.36,12.16,312.59,2.24,0,9.28,17.92,0.96,44.47,102.06,0.32,386.18,51.19,66.55,142.06,71.99,50.87,143.02,115.18,24,1.28,33.59,37.75,38.07,8.64,27.84,32.95,0,18.56,15.04,1115.34,5.12,0.64,0,2.88,29.44,136.62,310.35
22Month,3.83,63.41,23.51,245.99,2.73,0,8.2,40.45,0.55,39.36,353.14,218.66,2034.65,107.69,191.88,363.53,24.6,22.41,386.48,157.44,6.01,38.27,38.81,1.64,44.28,9.29,43.19,86.92,20.77,19.68,5.47,305.03,32.8,9.84,0,2.73,7.65,0.55,180.94
