stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,53.12,0,147.11,0,0,0,4.09,0,0,0,16.35,0,0,0,0,40.86,32.69,40.86,371.86,0,0,0,0,228.84,2827.79,4.09,0,40.86,0,0,0,0,0,4.09,0,0,0
72hpf,67.4,18.19,0,81.3,19.26,46,0,4.28,0,1.07,0,0,2.14,0,10.7,0,33.16,151.91,16.05,208.61,0,6.42,4.28,1.07,3658.69,879.37,4.28,7.49,163.68,3.21,0,100.56,9.63,5.35,5.35,0,0,0
21Day,30.79,5.35,4.02,182.04,0,62.91,0,28.11,1.34,1.34,2.68,0,5.35,5.35,37.48,9.37,21.42,48.19,17.4,168.66,0,0,14.72,0,744.22,254.32,4.02,6.69,60.23,33.46,1.34,18.74,6.69,13.39,9.37,0,0,8.03
3Month,1.92,8,2.24,91.19,0.32,0,0.64,2.88,6.72,14.08,0.32,0,41.91,7.04,8.64,17.92,7.36,15.68,17.28,25.6,3.84,0,6.72,51.51,6.72,4.16,8.96,2.56,1.28,3.84,154.22,1.6,0,0,1.28,10.88,50.87,15.68
22Month,0,5.47,4.37,30.61,1.09,0,3.28,2.19,2.73,22.96,14.21,0,174.38,6.56,18.59,22.96,3.28,1.64,30.07,20.77,0,2.73,9.84,2.19,7.65,2.19,4.37,4.92,1.64,0,66.15,4.92,2.19,0,1.09,1.09,0,8.75
