stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,0,0,0,4.09,20.43,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,22.47,8.56,0,17.12,18.19,0,0,0,0,0,0,0,1.07,0,10.7,35.3,1.07,18.19,0,4.28,0,1.07,2664.85,1092.26,1.07,1.07,0,38.51,0,1.07,16.05,133.72,125.17,3.21,0,0,0
21Day,5.35,0,4.02,14.72,16.06,0,6.69,0,0,0,6.69,0,1.34,4.02,4.02,10.71,4.02,12.05,0,0,4.02,0,610.37,222.2,0,0,0,16.06,22.76,4.02,0,73.62,390.85,0,0,0,12.05
3Month,0,0,0,5.12,0,0,0,1.28,1.28,0,6.08,0.96,0.64,0.96,0.64,0.32,0.96,19.2,0.64,0,0.32,0.64,36.79,11.84,0.32,0,0,0,0.96,91.83,2.56,0.32,1.28,0.64,0.32,19.52,0.64
22Month,0,1.09,0.55,2.73,0,1.09,0,1.64,1.09,0.55,19.13,0.55,0,2.19,0,1.09,2.73,105.5,0.55,0,0,0,13.12,0,0.55,0,13.12,0,0,63.96,1.64,18.04,0.55,0.55,0,0,0.55
