stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,16.35,0,0,0,0,0,0,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,0,3.21,0,0,0,0,0,2.14,0,0,0,0,0,81.3,0,0,1.07,1.07,9.63,0,0,0,0,3.21,2.14,0,0,1.07,0,0,0,1.07,0,0,0,0,0,1.07
21Day,13.39,2.68,1.34,49.53,5.35,40.16,0,5.35,0,1.34,0,6.69,2.68,981.14,9.37,5.35,14.72,16.06,26.77,0,0,8.03,0,33.46,10.71,1.34,4.02,10.71,17.4,0,0,2.68,2.68,10.71,8.03,0,0,244.95
3Month,0.32,3.84,0.32,18.24,0,0,1.92,0.32,1.92,8.32,0,14.72,16.64,25.6,5.44,1.6,5.76,9.92,6.72,2.24,0.32,3.2,1.6,0.32,0.32,0.32,1.28,1.28,3.84,0.32,14.72,0,0.32,0,0.96,1.6,6.08,337.23
22Month,0,8.75,0,9.84,0,0,0,0,1.09,15.31,4.37,34.44,9.84,13.67,4.92,2.73,0.55,12.57,10.93,0,1.09,0.55,0,0.55,0,1.09,0.55,0.55,2.73,0,4.92,0,0,0,1.09,1.09,0,190.78
