stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,28.6,0,183.89,8.17,4.09,0,0,0,8.17,0,8.17,0,0,4.09,0,12.26,81.73,93.99,306.48,0,0,0,0,134.85,2472.27,0,0,0,61.3,0,0,0,4.09,0,0,16.35,0,0,0
72hpf,53.49,18.19,0,81.3,14.98,21.4,0,11.77,0,1.07,0,0,1.07,0,11.77,0,64.19,192.56,17.12,189.35,0,36.37,4.28,3.21,170.1,596.94,2.14,3.21,0,138,20.33,0,3.21,52.42,1.07,1.07,9.63,0,0,0
21Day,107.08,14.72,4.02,298.49,6.69,64.25,0,124.48,2.68,5.35,0,0,16.06,8.03,92.36,9.37,20.08,100.39,36.14,295.82,0,0,18.74,0,64.25,200.78,1.34,4.02,0,121.81,26.77,0,2.68,37.48,5.35,9.37,6.69,0,0,21.42
3Month,1.28,6.08,2.24,81.27,0.32,0,4.16,8,8.96,16.96,0.32,0,81.91,10.88,10.88,20.8,5.44,31.04,20.16,17.92,2.24,0.64,4.8,8.96,1.6,0,3.2,3.2,0,1.92,4.16,0.32,188.77,0.64,0,0,0.96,9.92,20.48,34.55
22Month,0.55,8.2,3.83,46.47,1.09,0,2.19,7.65,9.29,42.64,8.75,0,284.26,14.21,38.27,44.83,2.19,6.56,67.24,12.57,0,5.47,5.47,1.64,2.19,1.09,4.92,5.47,2.73,1.09,2.19,0,47.56,4.37,2.19,0,0.55,0.55,0,14.76
