stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,12.26,28.6,0,0,0,0,12.26,143.02,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,4.28,0,0,5.35,0,1.07,0,0,0,0,0,0,0,0,0,8.56,1.07,0,6.42,0,2.14,0,2.14,21.4,16.05,0,0,0,3.21,2.14,0,0,0,0,0,0,0
21Day,9.37,1.34,2.68,32.12,1.34,12.05,0,12.05,0,1.34,0,5.35,0,10.71,0,8.03,14.72,5.35,21.42,0,0,1.34,1.34,18.74,22.76,2.68,0,0,8.03,4.02,0,0,0,2.68,0,0,2.68
3Month,0.32,1.28,2.88,23.36,0,0,1.28,0.64,8.96,8.32,0,86.71,10.88,0.64,28.8,12.48,5.12,7.04,9.6,2.56,1.28,8.64,4.16,1.6,0,3.2,1.6,0,0,4.48,4.16,0,0,0.32,2.88,1.92,4.16
22Month,0.55,20.23,12.03,28.43,0,0,1.64,1.64,8.75,29.52,13.12,232.33,12.57,1.64,80.9,4.92,3.83,25.69,25.15,0,13.67,18.04,2.19,3.28,0.55,4.92,2.73,1.09,0,1.09,3.28,6.01,2.19,0.55,1.64,0,3.83
