stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,36.37,7.49,0,16.05,5.35,32.09,0,0,0,1.07,0,0,0,0,0,4.28,60.98,5.35,44.93,0,2.14,2.14,2.14,6048.6,116.61,1.07,43.86,67.4,1.07,0,23.54,2.14,0,7.49,0,0,0
21Day,52.2,4.02,6.69,111.1,0,176.69,0,10.71,1.34,2.68,0,17.4,2.68,29.45,22.76,10.71,107.08,30.79,129.84,0,0,17.4,0,7867.9,81.65,4.02,41.49,60.23,143.22,1.34,32.12,18.74,78.97,1.34,0,0,32.12
3Month,0,0.64,0.32,10.24,0,0,0.32,0,0.32,3.52,0,10.88,4.48,0.32,4.48,0,2.56,1.92,6.4,3.52,0,0.32,1.92,166.69,0.32,3.84,1.92,0.96,1.6,8.32,8.96,0.96,0,0,0.32,4.16,3.52
22Month,0,5.47,0.55,7.65,0,0,0.55,1.64,0.55,7.65,1.09,103.32,4.37,0,13.12,1.09,2.19,4.92,18.04,1.09,8.2,0.55,0.55,312.14,1.09,3.28,7.65,0,0.55,15.85,60.68,1.64,0,0,1.64,0,2.19
