stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,73.56,4.09,0,0,0,0,0,0,0,0,0,0,0,216.58,637.48,4.09,98.07,0,0,0,0,32.69,163.46,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,34.23,40.65,0,222.52,1.07,31.02,0,0,0,0,0,0,0,0,0,0,78.09,1845.39,1.07,1001.32,0,1.07,126.24,0,332.71,223.59,8.56,13.91,473.92,2.14,0,71.68,2.14,0,5.35,0,0,0
21Day,66.93,38.82,5.35,2003.78,9.37,76.3,0,6.69,0,1.34,5.35,2.68,6.69,0,22.76,10.71,103.07,1365.3,24.09,1736.08,5.35,0,994.53,0,377.47,127.16,10.71,117.79,432.35,78.97,0,30.79,13.39,33.46,16.06,22.76,0,10.71
3Month,0,38.71,0,439.93,0,0,1.6,0.32,0.96,3.84,8.96,0,15.68,6.4,0.32,5.76,66.87,98.54,7.68,169.89,21.12,0,81.59,4.16,4.8,0.96,3.52,27.2,11.84,4.48,4.8,2.56,0.32,0,1.92,16.32,2.56,4.8
22Month,0.55,57.4,0.55,268.41,1.64,0,2.19,0,1.09,0,8.75,17.49,41,6.01,0,6.01,16.4,26.79,2.73,229.05,9.84,1.09,86.37,1.09,9.84,1.64,3.28,57.4,3.83,1.64,1.09,6.56,0.55,0,1.09,6.01,0,2.73
