stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,118.51,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,16.35,16.35,20.43,53.12,0,0,0,0,28.6,375.95,0,0,4.09,0,0,0,0,0,12.26,0,0,0
72hpf,3.21,1.07,0,95.21,85.58,5.35,0,1.07,0,0,0,0,0,0,0,1.07,0,4.28,83.44,2.14,57.77,0,1.07,5.35,1.07,514.57,86.65,33.16,17.12,42.79,0,0,33.16,9.63,9.63,9.63,0,0,0
21Day,6.69,4.02,8.03,385.5,57.56,28.11,0,4.02,0,0,0,1.34,0,5.35,0,20.08,5.35,1.34,60.23,24.09,248.97,0,0,17.4,0,567.54,38.82,48.19,20.08,132.51,33.46,0,9.37,10.71,32.12,8.03,0,0,5.35
3Month,0,8,0,168.61,8.96,0,0.96,0,1.92,8,2.88,0.32,0,13.44,1.92,0.64,5.12,1.92,21.76,4.48,25.92,1.6,0,8.32,0.64,4.8,0.64,52.79,0.32,1.6,1.28,3.52,0.32,0,0,0.96,6.72,1.28,4.8
22Month,0,12.57,1.64,92.38,2.19,0,0.55,0.55,1.09,6.01,4.92,2.19,0,53.57,3.28,7.65,7.11,0.55,13.12,10.93,39.36,0,2.73,4.92,0,8.2,0,50.29,0,0,0.55,1.64,3.28,1.09,0,0.55,1.09,0,2.19
