stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,0,0,0,0,8.17,175.72,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,8.56,4.28,0,0,0,0,0,0,0,0,0,0,12.84,2.14,7.49,0,1.07,0,0,57.77,28.88,0,0,10.7,1.07,0,1.07,0,0,2.14,0,0,0
21Day,4.02,2.68,0,50.86,6.69,0,5.35,0,2.68,0,0,0,8.03,0,2.68,12.05,4.02,17.4,0,0,1.34,0,12.05,10.71,0,0,10.71,2.68,10.71,0,1.34,4.02,0,0,1.34,2.68
3Month,0,2.24,0.96,10.88,0,0.64,0.32,0.96,5.12,0,18.88,5.12,0.96,9.28,0.96,4.16,4.16,4.16,0.32,0,0.96,1.6,0.32,0,0.96,0.32,0.32,0.64,56.31,0,0,0,0,1.28,8.96,10.24
22Month,1.64,28.97,7.65,169.46,0,4.37,0,14.21,18.59,6.01,132.29,8.75,13.12,43.73,9.29,13.67,75.44,10.39,0.55,14.76,13.12,0.55,7.11,1.09,11.48,3.28,0,0.55,119.17,2.73,0,0,0,0,0,5.47
