stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,8.17,65.38,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,1.07,2.14,0,0,0,0,0,0,0,0,0,3.21,4.28,0,3.21,0,0,0,0,39.58,18.19,1.07,1.07,0,5.35,2.14,0,2.14,0,3.21,0,0,0
21Day,2.68,2.68,0,17.4,1.34,2.68,0,0,0,0,0,1.34,0,4.02,4.02,1.34,5.35,4.02,8.03,0,0,1.34,0,18.74,2.68,0,4.02,0,4.02,2.68,0,1.34,1.34,4.02,0,0,0
3Month,0,6.72,1.28,23.36,1.28,0,0.64,0.64,3.52,7.68,0,13.76,4.8,0.96,8,3.52,8.32,6.72,7.36,1.6,0,3.84,0.96,1.92,0.64,4.16,6.08,0,0.32,0.32,13.44,0.32,0,0.32,3.52,17.28,4.48
22Month,0,6.01,0.55,8.75,0,0,0.55,0,2.19,6.01,6.01,25.15,1.09,4.37,4.37,0.55,2.19,3.28,6.01,0.55,1.09,3.28,0.55,2.19,0,1.09,6.01,0.55,0,0.55,0.55,2.73,0.55,0,1.09,0,1.64
