stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,7.49,3.21,0,0,0,0,0,0,0,0,0,0,0,41.72,3.21,0,1.07,0,1.07,0,0,5.35,4.28,1.07,0,0,4.28,0,0,0,1.07,0,2.14,0,0,0
21Day,9.37,0,2.68,127.16,5.35,2.68,0,0,0,5.35,1.34,0,13.39,0,4.02,1.34,29.45,0,1.34,2.68,0,0,2.68,0,5.35,2.68,6.69,0,0,8.03,5.35,0,1.34,0,0,0,0,0,1.34
3Month,2.24,4.16,8.64,808.19,2.56,0,0.64,0.32,0.32,68.47,7.36,0.32,399.62,9.6,1.28,25.6,100.14,59.19,13.44,13.44,2.88,0.64,347.14,33.59,12.16,0.96,43.19,1.28,0,9.6,8.96,0.64,14.08,1.6,0.64,0.32,4.8,4.8,5.12
22Month,0.55,8.2,59.59,555.95,2.73,0,2.19,0.55,0,143.22,11.48,57.4,1369.37,5.47,2.19,31.71,36.63,33.89,11.48,11.48,0,8.2,113.7,5.47,6.01,0.55,49.75,1.64,3.83,3.28,2.19,0,10.39,0.55,2.19,0.55,0,0,1.64
