stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,3.21,1.07,1.07,0,1.07,0,0,0,0,0,1.07,0,4.28,7.49,0,12.84,0,0,1.07,0,13.91,19.26,0,0,3.21,1.07,0,0,0,0,0,0,0,0
21Day,8.03,1.34,0,14.72,0,10.71,0,4.02,0,0,0,0,0,5.35,0,1.34,4.02,0,29.45,0,0,1.34,0,5.35,12.05,0,0,13.39,1.34,0,2.68,0,1.34,1.34,0,0,2.68
3Month,0,0,0.32,9.28,0,0,1.28,0.96,0.96,4.16,0,13.76,2.24,0.96,4.8,0.96,3.2,3.84,4.8,1.28,0,0,0.64,0.64,0.32,0.96,0.96,0.32,0.32,12.8,1.6,0,0,0.32,3.52,4.8,7.68
22Month,0.55,2.73,0.55,6.56,0,0,1.64,0,2.19,2.73,2.19,51.39,2.73,1.64,8.2,0.55,1.64,4.37,6.01,0,0.55,0.55,0,0.55,0,1.64,1.09,0.55,0.55,1.09,1.09,0.55,0,0,0.55,0,1.09
