stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,163.46,0,167.54,24.52,8.17,0,0,0,0,0,0,24.52,4.09,0,0,0,12.26,12.26,36.78,380.04,0,0,0,0,384.12,3538.83,12.26,0,110.33,0,0,0,4.09,0,0,20.43,0,0,0
72hpf,23.54,119.82,0,25.67,26.74,17.12,0,1.07,0,0,0,0,0,0,0,1.07,0,8.56,33.16,4.28,190.42,0,1.07,1.07,2.14,177.59,197.91,1.07,2.14,208.61,0,0,1.07,112.33,0,1.07,12.84,0,0,0
21Day,8.03,52.2,8.03,33.46,1.34,17.4,0,6.69,0,8.03,0,0,0,0,0,14.72,1.34,0,32.12,5.35,136.53,1.34,0,57.56,0,92.36,41.49,2.68,2.68,62.91,21.42,0,8.03,76.3,2.68,1.34,26.77,0,0,2.68
3Month,0.32,22.08,3.84,24.32,0.32,0,0.64,0.96,0.32,38.39,12.16,0,0,12.16,5.44,1.6,5.44,0.96,4.8,7.68,18.24,3.84,0,7.36,0.32,7.68,0.64,1.28,0,0,1.6,0.32,24.96,9.92,0.32,0,1.28,34.87,6.08,2.56
22Month,0,22.41,4.37,14.21,0,0,0,0.55,1.64,19.68,18.04,25.15,0,19.68,4.92,2.19,6.56,0,3.28,12.03,8.2,1.09,0.55,4.92,0,2.73,0,2.19,0.55,0,0,0,4.37,12.03,1.09,0,0,1.09,0,1.09
