stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,61.3,0,232.93,8.17,4.09,0,4.09,0,0,4.09,0,69.47,0,0,0,4.09,24.52,77.64,204.32,424.99,0,0,0,8.17,237.01,2173.97,0,0,0,73.56,0,0,0,0,0,0,12.26,0,0,0
72hpf,131.58,86.65,0,186.14,44.93,78.09,0,8.56,0,0,5.35,0,0,3.21,0,22.47,0,103.77,545.59,62.05,438.61,0,26.74,16.05,16.05,3208.3,1160.72,22.47,39.58,0,466.43,9.63,0,4.28,181.86,4.28,6.42,43.86,0,0,0
21Day,127.16,18.74,9.37,417.62,17.4,152.59,0,84.33,0,2.68,12.05,1.34,0,16.06,8.03,93.7,26.77,37.48,242.27,95.04,572.89,1.34,1.34,65.59,6.69,601,323.93,10.71,10.71,0,258.34,54.88,0,14.72,45.51,8.03,20.08,20.08,0,0,49.53
3Month,2.56,31.99,11.52,321.87,2.88,0,3.84,8.96,1.28,92.79,75.51,0.32,0,406.98,80.95,16.64,135.98,33.59,107.18,124.14,122.54,28.8,0.96,55.03,35.83,15.36,3.2,42.87,13.76,0,9.28,13.44,0.32,472.57,3.84,0.32,0,1.92,51.19,114.86,83.51
22Month,1.64,50.29,16.4,130.65,3.28,0,9.84,7.65,0.55,38.27,184.22,44.83,0,613.89,40.45,32.8,164,6.56,31.16,186.96,133.93,7.11,13.12,24.6,2.19,19.68,1.64,34.99,25.15,4.37,3.28,3.83,0,147.05,14.21,3.83,0,1.09,6.56,0,38.81
