stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,32.69,0,4.09,0,0,0,0,0,0,12.26,0,0,0,0,0,8.17,49.04,32.69,0,0,0,0,20.43,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,2.14,0,11.77,2.14,8.56,0,2.14,0,0,0,0,0,0,0,5.35,0,16.05,39.58,6.42,18.19,0,5.35,0,1.07,78.09,85.58,1.07,3.21,25.67,2.14,0,0,5.35,0,1.07,0,0,0,0
21Day,14.72,5.35,0,56.22,4.02,32.12,0,30.79,0,0,2.68,1.34,0,4.02,0,22.76,4.02,9.37,37.48,32.12,77.63,0,0,10.71,2.68,40.16,34.8,1.34,0,13.39,9.37,0,2.68,5.35,1.34,1.34,2.68,0,0,14.72
3Month,0.64,7.36,2.24,64.63,0.32,0,1.92,0.96,0,15.04,24.96,0,0,440.89,15.36,6.08,32.95,6.72,21.12,43.19,19.84,1.92,1.28,10.88,7.68,1.92,0.96,6.4,1.28,1.6,6.72,0.32,38.71,1.92,0.32,0,0.32,4.48,35.19,26.56
22Month,1.64,13.12,6.01,36.63,0.55,0,3.28,1.64,0.55,8.2,63.41,41,0,588.2,10.39,7.65,33.35,1.64,9.29,68.88,22.41,1.09,20.77,3.83,0.55,0.55,0.55,4.92,2.19,0.55,0,0,7.65,1.64,0.55,0,0,2.73,0.55,11.48
