stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,1.07,0,6.42,1.07,3.21,0,1.07,0,0,0,0,49.21,0,0,0,0,36.37,0,23.54,0,1310.49,3.21,0,51.35,65.26,0,0,0,28.88,0,0,0,1.07,0,0,0,0,0,0
21Day,796.43,145.9,451.09,2586.05,99.05,1993.08,0,409.59,0,73.62,145.9,16.06,38826.83,92.36,742.89,761.63,202.12,1590.18,657.22,2853.75,1.34,385.5,444.39,37.48,4170.87,1626.32,72.28,167.32,0,1133.74,3161.62,0,20.08,257,270.38,733.52,145.9,33.46,0,542.11
3Month,265.88,867.38,5416.74,11021.93,37.43,0,4781.64,73.91,61.75,2838.91,1740.84,85.43,1666151.97,2442.17,244.44,18606.97,3654.14,3511.76,1586.31,5083.67,666.45,3021.6,2249.56,2084.15,919.21,63.67,442.17,1699.25,0,319.63,18766.31,22.72,1097.43,498.16,38.71,3.52,37.43,2110.39,876.66,2569.51
22Month,681.13,1188.97,1951.01,2458.85,10.93,0,4526.85,43.73,6.56,478.87,1016.23,1151.25,2163433.89,608.43,235.61,4073.67,416,387.03,1437.7,1711.03,49.2,57163.13,1579.83,41,210.46,74.89,318.7,1834.57,1816.53,42.64,2514.61,0,583.83,200.62,680.59,8.2,2.73,149.24,1.09,646.15
