stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,16.35,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,16.35,143.02,0,0,0,0,40.86,943.96,4.09,0,0,20.43,0,0,0,0,0,8.17,0,0,0
72hpf,6.42,2.14,0,17.12,7.49,4.28,0,0,0,0,0,0,0,0,0,0,6.42,20.33,1.07,39.58,0,0,1.07,1.07,48.14,74.89,1.07,0,0,37.44,0,0,9.63,1.07,0,5.35,0,0,0
21Day,14.72,6.69,0,48.19,6.69,1.34,0,5.35,0,0,0,0,1.34,1.34,2.68,2.68,0,18.74,1.34,60.23,0,0,5.35,0,38.82,36.14,0,0,0,20.08,5.35,1.34,12.05,0,9.37,1.34,0,0,1.34
3Month,0.96,5.44,1.28,169.25,6.72,0,0.64,0.96,0.32,3.84,12.48,0,55.99,12.8,1.6,13.44,24.64,41.59,16.32,55.99,15.36,0,5.44,12.16,14.4,3.52,7.36,1.28,0,1.92,4.48,96.94,4.8,0.32,0,0.96,8.96,326.67,15.36
22Month,0,16.4,3.28,153.61,3.83,0,5.47,0,0,2.19,18.04,87.46,445.52,6.01,4.92,30.61,12.03,18.59,24.05,113.7,3.83,42.09,5.47,2.73,8.75,3.28,5.47,1.09,1.09,2.19,1.64,15.31,9.84,1.09,0,1.09,1.09,2.19,14.76
