stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,4.09,4.09,0,4.09,0,0,0,0,0,0,4.09,4.09,0,0,53.12,0,0,0,0,0,57.21,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,4.28,9.63,0,10.7,12.84,20.33,0,31.02,0,0,0,0,0,7.49,0,17.12,4.28,1.07,46,0,7.49,1.07,0,162.61,62.05,4.28,0,0,12.84,9.63,0,4.28,0,0,0,0,0
21Day,8.03,9.37,1.34,42.83,2.68,101.73,0,113.78,0,1.34,0,4.02,1.34,48.19,12.05,8.03,9.37,4.02,44.17,0,0,10.71,0,44.17,22.76,2.68,0,0,8.03,8.03,0,4.02,6.69,0,0,0,2.68
3Month,0,6.72,0.32,32.63,0.96,0,0.64,14.72,11.2,2.88,0,55.03,9.6,7.36,37.11,1.6,4.16,5.44,5.12,0.96,0.32,10.56,3.52,0.64,0.32,4.8,0.64,0,0,2.24,8.32,0.32,0,0,5.12,8.32,2.88
22Month,0,11.48,0.55,34.44,0,0,1.09,12.57,6.56,9.29,96.76,206.09,6.01,14.21,62.87,1.09,0.55,13.12,12.57,0.55,4.37,14.76,0,0,0,4.92,0.55,0.55,0,0,1.64,0,0,0,0.55,0,1.09
