stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,269.7,0,1965.56,16.35,4.09,0,12.26,0,4.09,8.17,0,151.2,0,0,4.09,0,245.18,1107.42,1610.04,1246.35,0,0,0,16.35,563.92,4221.26,12.26,0,0,298.31,0,0,0,0,0,0,24.52,0,0,0
72hpf,205.4,251.4,0,633.32,77.02,233.21,0,22.47,0,0,27.81,0,2.14,8.56,0,48.14,2.14,373.36,2552.52,186.14,1516.96,0,93.07,73.82,21.4,2485.12,1334.03,38.51,27.81,0,1437.8,31.02,0,4.28,343.4,7.49,6.42,152.98,0,0,2.14
21Day,378.8,132.51,56.22,2582.03,62.91,852.65,0,322.59,0,49.53,95.04,2.68,0,128.5,68.27,536.75,207.47,113.78,1223.42,598.32,3175,6.69,4.02,588.95,8.03,936.97,588.95,42.83,34.8,0,1080.2,254.32,0,12.05,206.13,38.82,95.04,74.96,6.69,0,331.96
3Month,8.96,170.21,47.35,1723.57,8.96,0,26.56,23.36,7.68,380.42,426.49,3.52,0,1414.18,402.5,76.15,674.13,82.55,452.73,580.71,726.6,137.26,1.6,1845.15,77.43,52.79,16.96,101.74,24.64,0,23.04,56.63,0.64,299.15,37.11,2.88,0,18.24,322.19,140.78,611.1
22Month,4.92,278.79,94.57,674.03,6.56,0,26.24,20.23,2.19,253.65,1072.54,267.31,0,2988.56,339.47,162.36,964.85,20.77,118.62,990.54,760.4,16.95,47.56,827.09,5.47,32.25,10.39,129.01,28.43,9.29,18.59,14.76,0,103.86,86.92,16.95,0,4.37,57.4,0,438.96
