stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,4.09,0,0,0,0,0,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,0,0,0,0,0,0,0,2.14,0,2.14,9.63,0,12.84,0,0,0,0,55.63,36.37,0,0,0,11.77,0,0,5.35,0,0,0,0,0,0
21Day,2.68,0,0,12.05,5.35,0,1.34,0,0,0,4.02,0,6.69,0,1.34,4.02,1.34,22.76,0,0,0,0,25.43,8.03,0,0,0,8.03,2.68,0,2.68,1.34,2.68,0,0,0,0
3Month,0.32,5.12,0.64,35.83,0,0.32,1.6,4.16,12.16,0.32,26.56,3.2,1.6,16.96,1.92,12.48,12.48,15.36,3.2,0,2.88,3.52,1.6,0.64,1.28,0.64,0,2.24,0.32,10.88,1.92,0,0,0.32,6.72,3.2,4.8
22Month,1.09,8.2,0,9.84,0,0.55,0.55,1.09,10.39,3.28,53.57,2.73,3.28,6.56,0.55,2.19,7.11,8.2,0.55,0.55,2.73,0,0.55,0,1.09,1.09,0.55,0.55,1.64,2.19,1.09,0.55,0,0,0,0,3.28
