stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,12.26,0,61.3,8.17,8.17,0,0,0,0,0,0,36.78,0,0,0,0,4.09,24.52,53.12,183.89,0,0,0,0,65.38,1201.4,0,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,63.12,17.12,0,56.7,11.77,10.7,0,5.35,0,0,3.21,0,0,1.07,0,7.49,0,79.16,127.31,22.47,120.89,0,11.77,1.07,1.07,299.54,254.61,2.14,2.14,0,63.12,8.56,2.14,19.26,6.42,0,11.77,0,0,0
21Day,78.97,8.03,0,220.86,4.02,40.16,0,76.3,0,1.34,6.69,0,0,13.39,4.02,69.6,6.69,20.08,76.3,32.12,236.92,0,2.68,26.77,1.34,101.73,97.71,1.34,0,0,72.28,22.76,8.03,21.42,5.35,17.4,9.37,0,0,21.42
3Month,2.56,25.92,12.16,386.18,3.2,0,7.36,9.6,0.96,32.31,59.19,0.96,0,515.44,56.95,30.08,141.74,25.6,119.66,111.98,112.62,30.72,1.28,13.12,14.4,11.52,5.44,20.48,10.24,0,8.64,21.76,415.93,1.6,0.64,0,3.2,25.92,74.23,94.07
22Month,1.09,46.47,14.21,149.24,2.19,0,9.29,12.03,0,23.51,134.48,76.53,0,1303.77,54.67,74.89,150.88,6.56,36.63,211.56,125.73,3.83,27.33,24.6,2.73,9.29,3.83,20.77,16.95,23.51,6.01,3.28,147.6,7.65,7.11,0,0.55,4.92,0,50.29
