stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,17.4,0,2.68,37.48,1.34,20.08,0,2.68,0,0,4.02,0,492.58,0,4.02,8.03,4.02,21.42,12.05,33.46,0,5.35,4.02,0,54.88,14.72,0,4.02,16.06,30.79,0,0,6.69,0,12.05,1.34,0,0,8.03
3Month,0.64,5.12,15.68,47.67,0,0,8,0,0.32,8,12.48,0.32,4669.34,11.84,0.96,51.19,14.4,14.08,9.28,14.72,2.88,8.64,11.2,7.68,3.84,0.32,4.8,5.76,0.32,50.23,0.64,11.52,1.28,0,0,0.32,9.28,7.68,11.2
22Month,4.37,6.56,4.92,12.03,0.55,0,18.04,0.55,0,1.64,12.57,2.19,5434.84,3.28,0,22.41,2.19,4.37,10.39,14.76,0,167.28,3.28,0,0,0,0.55,6.01,1.09,6.56,0,9.84,0.55,4.92,0,0.55,0,0,3.28
