stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,8.17,32.69,0,0,0,4.09,4.09,224.75,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,1.07,2.14,1.07,1.07,0,0,0,0,0,0,0,2.14,4.28,0,10.7,0,0,0,0,133.72,50.28,0,0,6.42,0,0,2.14,0,1.07,2.14,0,0,0
21Day,8.03,0,0,5.35,1.34,10.71,5.35,0,0,0,0,0,2.68,0,0,4.02,1.34,16.06,0,0,1.34,0,40.16,22.76,0,1.34,4.02,1.34,0,4.02,0,0,0,0,0,1.34
3Month,0.32,0.96,0,8.96,0.32,0,0,1.92,0.32,0.32,8.64,1.6,1.6,2.24,0.64,2.56,1.28,6.72,0.32,0,0.96,0.32,1.6,0.64,0.96,0.64,0,0.64,34.55,0.32,0.32,0,0,1.6,36.47,2.24
22Month,0,0,0.55,3.83,0,0,0.55,0,1.64,2.19,10.93,1.09,1.09,1.64,0,0,2.19,4.37,0.55,0.55,0,0,0,1.09,1.09,0,0,0,18.59,0,0.55,0,0,0,0,1.09
