stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,28.6,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,8.17,16.35,53.12,0,0,0,4.09,40.86,416.81,0,0,0,4.09,0,0,0,0,0,0,8.17,0,0,0
72hpf,6.42,5.35,0,9.63,2.14,8.56,0,0,0,0,0,0,1.07,0,0,0,9.63,22.47,3.21,36.37,0,1.07,1.07,4.28,256.75,142.28,0,2.14,0,27.81,1.07,0,0,16.05,1.07,3.21,5.35,0,0,0
21Day,26.77,1.34,0,53.54,6.69,34.8,0,13.39,1.34,1.34,0,0,1.34,1.34,12.05,0,9.37,16.06,6.69,65.59,0,0,4.02,0,112.44,66.93,0,2.68,0,18.74,6.69,0,1.34,10.71,1.34,4.02,1.34,0,0,8.03
3Month,0.64,5.44,0.96,41.59,0.64,0,0.64,0.64,5.76,13.44,0,0,46.39,5.76,3.2,16.96,5.12,15.68,9.6,23.36,3.52,0,3.2,3.52,2.88,0.64,2.88,0.96,0,0.32,2.56,0.32,35.51,0.64,0,0,0.32,8.32,14.72,8.96
22Month,0,3.28,0,17.49,0,0,0,0.55,6.01,8.2,2.19,0,88.56,4.92,5.47,19.13,3.28,3.28,12.03,16.95,0,3.28,0.55,0,1.64,0.55,3.83,1.64,2.19,1.09,1.09,0,8.75,1.64,1.64,0,0,1.09,0,1.64
