stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,0,69.47,0,0,0,0,4.09,69.47,0,0,20.43,0,0,0,0,0,0,0,0,0
72hpf,14.98,0,0,23.54,74.89,9.63,0,0,0,0,1.07,0,0,0,0,0,4.28,14.98,1.07,682.53,0,0,3.21,1.07,40.65,23.54,0,0,344.47,0,0,6.42,0,2.14,35.3,0,0,0
21Day,14.72,1.34,0,30.79,136.53,16.06,0,1.34,0,0,1.34,0,4.02,0,5.35,5.35,4.02,44.17,6.69,1333.18,0,1.34,9.37,0,44.17,24.09,2.68,6.69,251.64,20.08,4.02,8.03,2.68,17.4,61.57,4.02,0,2.68
3Month,0.96,0.32,0.64,25.6,6.08,0,0.32,0,17.28,1.6,3.52,0,15.68,2.88,0.32,6.4,5.44,16.64,5.12,135.98,92.79,0.32,7.68,0.32,1.92,0.64,0.64,0.96,6.72,2.88,27.52,2.56,0,0,13.76,16.64,2.24,1.92
22Month,0,1.09,0.55,25.69,6.56,0,0,0,4.37,2.19,4.37,3.28,45.92,1.09,1.09,4.92,0.55,10.93,2.19,89.65,13.67,1.09,2.73,0,1.64,0,3.83,1.64,2.19,1.09,15.31,26.79,1.64,0,3.83,3.28,0,1.09
