stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,1.07,3.21,0,0,1.07,0,0,0,0,0,0,0,9.63,0,0,4.28,0,0,0,0,13.91,6.42,0,0,0,12.84,0,0,1.07,0,1.07,0,0,0
21Day,4.02,1.34,9.37,2.68,1.34,4.02,0,5.35,0,0,0,1.34,0,0,21.42,0,0,0,18.74,0,0,1.34,0,9.37,6.69,0,1.34,0,9.37,0,1.34,0,2.68,1.34,0,0,0
3Month,0.32,2.24,48.63,25.92,0.64,0,3.52,0.32,15.68,3.52,0,22.72,8,0.96,931.05,0.96,4.16,5.76,5.12,2.56,0.32,1.6,0.64,0.32,0,1.28,0.96,0,0.32,6.08,29.12,0.32,0,0,0.96,6.4,5.76
22Month,0.55,3.28,56.85,19.68,0,0,0.55,0,30.61,7.11,4.37,100.58,1.64,0.55,1067.07,2.73,1.09,5.47,5.47,0.55,1.64,1.64,0,0.55,0,4.37,0.55,1.64,0,0.55,5.47,0.55,0,0,0,0,2.73
