stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,16.35,20.43,12.26,24.52,0,0,0,4.09,24.52,429.07,0,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,40.65,0,0,4.28,0,7.49,0,0,0,0,0,0,0,0,0,0,12.84,17.12,4.28,22.47,0,12.84,1.07,12.84,376.57,54.56,0,6.42,0,20.33,2.14,0,5.35,1.07,0,4.28,0,0,0
21Day,40.16,5.35,0,30.79,2.68,16.06,0,1.34,0,1.34,0,0,16.06,2.68,4.02,8.03,5.35,13.39,2.68,24.09,0,1.34,2.68,1.34,116.45,8.03,0,6.69,0,14.72,12.05,1.34,2.68,4.02,6.69,4.02,0,0,6.69
3Month,1.6,6.72,2.56,40.95,0.64,0,0.96,0.64,0.96,13.12,8,0.32,293.07,11.2,0.96,33.91,20.16,11.84,6.72,16.96,2.56,0.64,4.16,81.59,1.6,0.32,4.48,6.08,0,0.96,7.68,16.32,0.32,0,0,0.64,2.56,14.72,8
22Month,0,9.29,3.83,19.68,0,0,1.09,0.55,0,8.2,16.4,9.84,314.87,7.11,3.28,38.27,3.28,1.09,15.31,13.67,1.09,15.85,3.83,7.65,3.28,0.55,4.92,5.47,1.09,0,1.64,7.65,0,0.55,0,0,0.55,0,4.92
