stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,167.54,12.26,0,155.28,4.09,4.09,0,0,0,4.09,0,4.09,0,0,0,0,53.12,57.21,130.76,286.05,0,0,0,0,175.72,1814.36,0,0,0,28.6,0,0,0,0,0,0,28.6,0,0,0
72hpf,158.33,24.61,0,79.16,27.81,23.54,0,3.21,0,1.07,0,0,1.07,0,8.56,0,143.35,187.21,22.47,188.28,0,68.47,4.28,8.56,1008.81,769.18,2.14,8.56,0,172.24,21.4,0,3.21,60.98,18.19,10.7,28.88,0,0,0
21Day,183.38,24.09,2.68,402.9,13.39,103.07,0,116.45,2.68,6.69,0,0,50.86,9.37,87,60.23,41.49,139.21,69.6,309.2,1.34,0,26.77,1.34,339.99,305.19,5.35,13.39,0,148.58,45.51,0,21.42,58.9,18.74,33.46,18.74,0,0,38.82
3Month,5.44,12.8,11.84,199.97,2.56,0,5.12,5.44,29.44,36.47,0.32,0,671.25,45.75,9.6,154.86,35.51,63.03,61.11,84.79,14.72,0.64,23.04,21.76,24.32,3.2,15.36,6.4,0,4.48,18.88,0.64,393.22,2.56,0.32,0,1.6,23.04,97.26,42.23
22Month,6.56,33.89,19.68,90.2,2.73,0,7.11,8.75,15.85,123,54.12,0,2019.34,32.8,41,214.29,10.93,24.05,116.44,128.46,4.92,52.48,17.49,3.28,20.23,2.19,13.12,24.05,8.2,4.92,1.64,0,107.69,9.29,9.29,0,1.09,4.37,0,22.41
