stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,24.52,0,0,0,0,4.09,102.16,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,1.07,1.07,21.4,0,0,0,0,0,0,0,0,0,3.21,10.7,1.07,3.21,0,2.14,0,1.07,17.12,18.19,0,0,0,3.21,2.14,0,5.35,1.07,0,0,0,0
21Day,8.03,0,0,20.08,0,37.48,0,9.37,0,0,0,2.68,2.68,8.03,9.37,0,10.71,1.34,22.76,0,0,1.34,0,13.39,13.39,0,0,0,6.69,1.34,2.68,4.02,0,1.34,0,0,0
3Month,0,0.32,1.28,16.96,0,0,2.24,2.88,1.92,3.52,0,225.56,4.16,1.6,68.15,2.88,5.44,2.24,2.88,1.28,0,1.92,9.6,0.64,0,0.64,0.32,0,0.32,5.44,4.8,0,0,0,0.64,1.28,4.8
22Month,0.55,0,0.55,4.37,0,0,2.19,0,0.55,4.37,2.19,373.37,9.29,4.37,41,0.55,2.19,8.2,3.83,0,3.83,2.73,0,1.09,0,0.55,0.55,0.55,0,1.09,5.47,0,0.55,0,0,0,0.55
