stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,424.99,196.15,0,1046.12,73.56,20.43,0,0,0,0,4.09,4.09,102.16,28.6,0,8.17,0,126.68,261.53,388.21,2161.71,0,0,8.17,20.43,4029.19,123511.58,4.09,0,241.1,4.09,0,0,28.6,0,0,77.64,0,0,0
72hpf,664.34,103.77,1.07,587.32,139.07,533.83,0,11.77,0,0,11.77,0,0,5.35,0,13.91,2.14,274.94,987.42,108.05,1112.58,0,28.88,33.16,6.42,41948.65,48856.29,42.79,410.8,1109.37,19.26,0,5.35,2332.14,440.75,419.36,86.65,0,0,0
21Day,329.28,30.79,22.76,847.29,30.79,552.81,0,95.04,0,5.35,12.05,0,0,57.56,17.4,104.41,65.59,45.51,242.27,117.79,507.3,0,1.34,57.56,16.06,11141.95,13539.26,73.62,293.14,202.12,547.46,0,14.72,1796.31,362.74,907.53,56.22,1.34,0,87
3Month,3.84,11.2,12.16,151.34,1.92,0,1.6,0.64,16.32,8.64,9.28,0.32,0,24.64,11.52,0.64,32.95,52.47,48.95,9.92,48.31,8,0.96,4.8,4.8,389.7,128.94,91.51,89.27,0.32,4.16,0.32,124.78,101.74,5.44,1.92,7.36,4.8,19.52,8.96
22Month,0,9.29,12.03,112.06,2.19,0,2.19,0,12.57,6.01,9.84,0.55,0,56.31,3.83,1.09,33.89,6.56,15.31,10.39,25.15,1.64,1.64,1.09,0,296.83,48.11,87.46,159.62,1.09,0.55,0,30.07,238.89,147.05,1.09,4.92,0,0,3.83
