stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0
21Day,1.34,1.34,28.11,49.53,8.03,0,1.34,0,1.34,0,1.34,1.34,2.68,112.44,1.34,13.39,1.34,8.03,0,0,4.02,0,8.03,2.68,17.4,0,0,1.34,0,0,1.34,0,1.34,1.34,0,0,1.34
3Month,0.96,2.56,3.2,227.48,0,3.84,0,40.63,8,0,80.63,8.64,0.96,902.26,3.84,11.2,5.44,7.68,1.28,1.28,78.39,0.96,0.96,0,103.34,2.24,0,0.64,11.52,11.84,0.64,0.32,0,0,4.48,5.44,10.56
22Month,0.55,0.55,6.56,120.81,0,0.55,0,193.52,1.64,1.09,401.79,3.83,0.55,45.92,0.55,3.28,1.64,4.37,0,6.01,66.15,0,0,0,200.08,0,0.55,0,1.09,7.65,0.55,0,0,0,0,0,1.09
