stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,16.35,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,13.91,4.28,1.07,0,0,0,0,0,0,0,1.07,0,0,0,3.21,4.28,0,14.98,0,3.21,0,0,474.99,23.54,5.35,0,13.91,0,0,6.42,0,0,6.42,0,0,0
21Day,2.68,1.34,0,12.05,0,1.34,0,0,0,0,0,0,0,1.34,0,0,0,0,2.68,2.68,12.05,0,0,1.34,0,109.76,8.03,5.35,0,2.68,4.02,4.02,1.34,1.34,2.68,0,0,0,1.34
3Month,0.96,1.28,1.6,15.04,0.96,0,0.64,1.6,0.32,4.48,2.88,0,0,13.12,1.6,0.32,7.36,2.24,2.56,2.24,8,0.96,0,2.88,2.24,1.28,1.28,17.28,0,0.32,0.64,175.65,0,0,0,0,1.28,57.91,1.28
22Month,0,5.47,1.09,13.12,0,0,0.55,2.73,0,2.19,5.47,7.11,0,62.32,2.19,1.64,14.21,0,3.83,6.56,4.92,0,2.19,0,0,3.83,0.55,24.05,1.09,0,0,79.81,0.55,0,0,0.55,0.55,0,0.55
