stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,32.69,0,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,8.17,12.26,8.17,0,0,0,0,114.42,134.85,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,14.98,4.28,0,23.54,95.21,12.84,0,0,0,0,0,0,0,0,1.07,0,5.35,24.61,1.07,18.19,0,4.28,3.21,0,2058.28,182.93,0,1.07,25.67,1.07,0,8.56,70.61,55.63,3.21,0,0,0
21Day,8.03,2.68,0,108.42,53.54,10.71,0,2.68,1.34,0,0,0,0,0,2.68,1.34,2.68,18.74,4.02,20.08,0,5.35,2.68,1.34,192.75,53.54,1.34,0,16.06,14.72,1.34,6.69,21.42,360.07,0,0,0,5.35
3Month,0,0.32,0,35.19,16.64,0,0.32,0,1.28,3.84,0,0,6.08,1.6,0.32,2.56,0.64,1.6,2.88,4.8,2.24,0,0,0.64,2.24,0.64,0.96,0.32,0,0.64,15.68,0,0.32,0,0.32,1.28,9.28,0.64
22Month,0,2.73,1.09,22.96,8.75,0,1.64,0,1.09,2.19,2.19,0,31.71,1.64,1.09,2.73,0.55,1.64,3.83,6.01,0,1.09,0.55,0,0.55,0,1.64,0,0,0,13.12,0,0,0,0,0,0,0.55
