stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,6.42,2.14,0,0,0,0,0,0,0,0,0,74.89,7.49,1.07,12.84,0,32.09,0,20.33,48.14,33.16,0,0,0,12.84,1.07,0,1.07,1.07,0,0,0,0,0
21Day,12.05,2.68,5.35,20.08,12.05,0,0,2.68,1.34,0,179.36,0,8.03,13.39,2.68,14.72,12.05,275.74,1.34,1.34,4.02,9.37,46.85,29.45,0,0,0,78.97,30.79,0,4.02,1.34,6.69,2.68,0,0,4.02
3Month,0.32,1.28,11.52,34.87,0,3.52,0.32,13.76,4.8,0,1840.03,9.28,0.96,86.39,15.36,11.52,4.48,40.63,14.72,2.56,7.36,10.24,0.64,0.32,0.96,2.56,0,0.64,22.4,3.2,0,0,0,0,2.88,0.64,6.08
22Month,1.09,8.2,6.01,20.23,0,15.85,0,3.83,13.12,6.01,4148.02,2.19,2.19,12.57,1.09,1.64,10.39,32.25,1.09,72.16,6.56,1.64,0.55,0,2.73,4.92,3.83,1.09,4.37,0,0.55,1.09,0,0,1.09,0,7.11
