stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,1295.39,8.17,0,0,0,0,8.17,73.56,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,1.07,6.42,346.61,7.49,0,0,0,0,8.56,2.14,0,1.07,2.14,0,0,2.14,1.07,0,0,0,0,0
21Day,4.02,0,0,9.37,0,9.37,0,2.68,0,0,0,0,4.02,1.34,84.33,0,1.34,9.37,401.56,14.72,0,0,2.68,0,13.39,5.35,0,0,4.02,12.05,0,2.68,4.02,4.02,0,0,0,18.74
3Month,0.32,2.56,1.6,24,0.32,0,5.12,0.32,0.32,2.56,8,0,32.31,33.27,13.12,13.44,4.48,10.24,1817.95,15.04,2.88,0.64,3.52,1.28,2.56,0,0.96,1.28,0,8.64,17.28,0,0,0,0.32,3.2,8.96,22.4
22Month,0,5.47,0.55,24.05,0,0,1.09,1.09,0,0.55,18.04,2.19,66.69,10.93,15.31,4.37,3.83,3.83,730.88,9.84,1.09,6.01,1.09,0,0.55,0,3.28,5.47,0.55,1.64,6.56,0,1.64,0,0,0,0,14.21
