stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,412.73,0,89.9,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,20.43,0,0,0,0,4.09,85.81,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,7.49,710.34,0,7.49,1.07,11.77,0,0,0,0,0,0,0,0,0,1.07,54.56,0,32.09,0,0,2.14,1.07,32.09,14.98,0,0,0,10.7,0,0,7.49,0,0,2.14,0,0,0
21Day,2.68,325.26,0,45.51,1.34,12.05,0,0,0,0,0,0,0,0,0,0,88.34,2.68,10.71,0,0,2.68,0,6.69,6.69,0,0,0,10.71,2.68,0,0,1.34,4.02,1.34,0,0,2.68
3Month,0,603.1,0,14.08,0.32,0,0,0.32,1.6,2.88,0,18.56,4.48,0.96,7.68,3.52,6.4,3.2,3.84,2.24,0.32,6.4,2.56,1.6,0.64,0,0.96,0,3.2,2.56,4.48,0,0.32,0,0,41.27,5.44,2.88
22Month,0,1979.44,1.09,19.13,1.09,0,0.55,1.09,3.28,8.2,2.19,96.76,7.65,0.55,9.84,1.64,5.47,12.03,13.12,0,2.73,10.39,0,0.55,0,3.28,1.64,1.64,0.55,1.09,3.28,1.64,0,0,0,6.56,0,7.11
