stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,0
21Day,8.03,1.34,1.34,307.86,0,18.74,0,12.05,0,0,6.69,0,2.68,1.34,121.81,5.35,36.14,230.23,100.39,20.08,0,0,6.69,1.34,17.4,12.05,0,1.34,0,6.69,12.05,0,16.06,2.68,5.35,4.02,0,0,1.34,89.68
3Month,3.84,25.92,62.71,1937.61,1.28,0,22.4,23.68,0.32,388.1,419.45,1.92,429.05,401.86,114.86,1826.27,121.58,340.11,588.07,82.23,15.36,0.96,186.21,63.35,17.28,4.16,49.27,8,0,2.56,41.59,1.28,130.54,3.84,1.92,0,0.64,66.87,101.42,735.24
22Month,10.39,196.25,179.85,1186.24,3.28,0,34.99,47.56,0.55,279.89,1894.16,129.01,1030.99,482.15,485.43,1544.85,62.32,230.14,1788.11,131.74,2.19,32.25,239.43,17.49,14.21,3.28,86.92,16.4,9.29,6.56,22.96,0,14.21,10.39,6.01,0,0.55,62.87,0,393.59
