stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,257.44,0,0,0,4.09,44.95,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,35.3,35.3,0,31.02,71.68,99.49,0,19.26,0,0,0,1.07,0,1.07,0,105.91,101.63,6.42,2729.04,0,3.21,3.21,543.45,254.61,5.35,4.28,101.63,2.14,0,47.07,18.19,1.07,4.28,0,0,0
21Day,26.77,12.05,4.02,155.27,5.35,93.7,0,25.43,4.02,4.02,0,25.43,0,30.79,12.05,8.03,84.33,20.08,1018.62,0,0,22.76,190.07,97.71,0,4.02,49.53,32.12,1.34,13.39,4.02,28.11,5.35,1.34,0,24.09
3Month,0,0,0,6.72,0,0,0,0,0,0.32,0,2.88,1.28,0,3.2,0.32,1.6,0.64,26.88,0.64,0,25.28,0,0,4.48,0,0,0,6.08,0,0,0,0,0,0.64,1.28
22Month,0,0,0,5.47,0,0,0.55,0,1.64,3.28,0.55,10.93,0.55,0.55,0,0,0,1.09,30.61,0,0,11.48,0,0,7.65,9.84,0,0,1.64,0,0,0,3.28,0,0,0.55
