stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,8.17,0,314.65,0,4.09,0,0,0,0,0,0,0,0,0,32.69,28.6,0,216.58,0,0,0,0,36.78,1136.02,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,34.23,0,0,84.51,2.14,9.63,0,1.07,0,0,0,0,0,0,0,14.98,128.37,2.14,94.14,0,0,4.28,0,509.22,75.96,0,0,0,141.21,0,0,23.54,0,0,0,0,0
21Day,41.49,0,9.37,49.53,0,4.02,0,0,4.02,1.34,0,4.02,0,1.34,1.34,1.34,38.82,1.34,68.27,0,0,5.35,0,24.09,6.69,1.34,0,0,103.07,8.03,2.68,2.68,1.34,1.34,0,0,0
3Month,1.92,0.96,26.24,90.23,0,0,0.64,0,17.6,1.92,0.32,12.16,3.52,0,17.6,4.48,71.99,4.8,38.07,1.28,0,20.8,4.8,1.92,0,2.56,0.64,0,0.32,2.24,19.2,0,0,0,1.28,23.68,2.56
22Month,1.09,2.19,16.95,20.23,0,0,0,0,14.76,2.73,1.09,28.43,1.09,0,15.31,2.19,8.2,4.92,30.61,0,0.55,7.65,1.09,1.09,0,1.09,1.64,1.09,0.55,0,24.05,0,0,0,0,0.55,0.55
