stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,4.09,32.69,0,0,0,0,20.43,102.16,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,1.07,0,12.84,9.63,4.28,0,1.07,0,0,0,0,1.07,0,0,14.98,0,7.49,51.35,0,140.14,0,0,1.07,1.07,52.42,133.72,0,0,109.12,0,0,0,34.23,1.07,0,0,0,0,2.14
21Day,58.9,1.34,1.34,143.22,8.03,21.42,0,8.03,0,2.68,1.34,0,0,4.02,4.02,353.37,9.37,5.35,95.04,16.06,377.47,1.34,0,29.45,0,49.53,89.68,0,0,124.48,13.39,0,1.34,8.03,2.68,5.35,4.02,9.37,0,400.22
3Month,0.64,4.8,1.28,74.23,0.32,0,10.88,1.92,0,5.44,21.12,0,0,32.95,60.15,71.67,14.08,3.84,20.48,57.59,47.99,18.56,0.32,4.16,4.8,3.2,0,1.28,1.28,3.52,5.76,0.32,41.27,0.32,0.64,0,0,9.28,8.64,1518.8
22Month,1.09,13.67,4.92,36.63,0,0,4.92,1.64,0.55,0.55,25.69,6.56,0,54.67,6.01,55.76,2.73,2.19,10.93,71.07,86.37,4.37,1.09,7.11,0,3.28,1.64,1.09,1.64,5.47,3.83,0,9.29,4.37,1.09,0,2.19,4.37,0.55,487.62
