stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,106.25,8.17,0,134.85,4.09,4.09,0,0,0,0,0,0,0,0,4.09,0,8.17,0,8.17,143.02,0,0,0,0,106.25,1393.46,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,20.33,4.28,0,19.26,12.84,5.35,0,0,0,0,0,0,0,0,0,0,6.42,26.74,3.21,98.42,0,1.07,5.35,1.07,301.68,209.68,2.14,7.49,83.44,0,0,55.63,2.14,1.07,13.91,0,0,0
21Day,46.85,2.68,2.68,56.22,1.34,12.05,0,2.68,0,1.34,1.34,0,1.34,0,0,2.68,0,22.76,1.34,115.11,0,0,22.76,0,99.05,89.68,6.69,12.05,50.86,8.03,0,24.09,1.34,2.68,14.72,1.34,0,2.68
3Month,0.64,5.44,0.64,45.11,0.96,0,0.32,1.92,0,8.64,6.4,0.96,65.91,5.76,0.64,15.68,3.2,16,9.6,30.08,6.4,0,5.44,2.56,2.56,0.32,6.72,3.84,1.28,3.2,31.36,0.64,0,0,0.96,11.84,12.16,3.2
22Month,0,10.93,0.55,20.23,0.55,0,2.19,1.09,0.55,6.01,13.12,15.31,126.82,5.47,2.19,16.4,0.55,3.83,9.29,27.33,1.64,0.55,4.92,0.55,2.19,0.55,9.29,1.64,1.09,0,3.28,6.56,0,0,0,0.55,0,1.09
