stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,49.04,0,265.62,12.26,0,0,8.17,0,0,12.26,0,44.95,0,0,0,0,28.6,98.07,167.54,249.27,0,0,0,0,175.72,2173.97,0,0,28.6,0,0,0,0,0,12.26,0,0,0
72hpf,57.77,53.49,0,163.68,33.16,65.26,0,5.35,0,0,4.28,1.07,1.07,0,0,18.19,1.07,51.35,265.31,22.47,340.19,0,28.88,14.98,4.28,1049.47,671.83,18.19,21.4,349.82,1.07,5.35,178.66,11.77,7.49,33.16,0,0,0
21Day,120.47,21.42,8.03,433.68,16.06,168.66,0,84.33,0,4.02,17.4,2.68,0,20.08,20.08,219.52,30.79,37.48,128.5,159.29,591.63,0,0,72.28,1.34,606.36,357.39,21.42,28.11,238.26,57.56,6.69,78.97,30.79,48.19,20.08,2.68,0,101.73
3Month,0.64,20.8,2.88,177.89,2.56,0,2.24,4.16,0.96,20.16,39.35,0.96,0,154.22,35.51,12.16,36.79,8.64,39.67,46.71,51.51,10.88,0.32,21.76,9.28,11.52,2.24,16,3.2,2.88,5.44,102.38,2.88,0.64,0,0.96,19.52,17.92,74.23
22Month,1.09,57.4,6.56,124.64,1.09,0,4.92,4.37,0.55,19.68,76.53,30.07,0,396.87,22.41,29.52,113.7,3.83,20.77,88.01,85.82,1.09,10.93,18.59,1.64,14.76,0.55,25.69,13.12,5.47,1.64,33.35,7.11,6.56,0,0,8.2,0,67.24
