stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,69.47,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,5.35,1.07,0,0,0,0,0,0,0,0,0,0,6.42,11.77,1.07,9.63,0,4.28,0,2.14,14.98,19.26,0,0,7.49,0,0,4.28,1.07,2.14,0,0,0
21Day,1.34,0,0,13.39,0,1.34,0,0,0,0,1.34,1.34,0,1.34,0,0,5.35,2.68,34.8,0,0,1.34,0,18.74,12.05,0,0,5.35,5.35,1.34,8.03,0,1.34,0,0,1.34
3Month,0.64,1.92,1.92,71.03,0,0,0.32,0.96,13.44,4.8,0.64,116.46,6.08,2.56,25.6,9.92,16.64,8.96,18.56,1.92,0,6.72,1.28,2.24,0.32,1.28,0.32,0,2.56,22.4,1.28,0,0.96,5.76,11.2,7.04
22Month,0,5.47,2.19,30.07,0.55,0,2.73,0.55,8.2,9.29,8.75,287.54,3.83,5.47,49.2,1.09,4.37,10.93,10.39,0.55,8.75,9.84,0,0,0,3.28,1.09,0,1.09,8.2,1.09,0,0,1.09,0,2.73
