stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,3.21,0,0,0,0,6.42,3.21,0,0,0,0,0,0,1.07,4.28,4.28,0,0,0
21Day,36.14,1.34,0,32.12,2.68,29.45,0,5.35,0,2.68,0,8.03,8.03,8.03,10.71,5.35,10.71,6.69,33.46,0,0,2.68,0,42.83,20.08,1.34,1.34,17.4,12.05,1.34,5.35,331.96,1291.68,6.69,0,0,2.68
3Month,0,0.64,0.32,6.08,0,0,0.32,0,0.32,0.96,0,34.55,1.6,0.32,4.48,0.32,2.88,1.6,0.64,0.32,0,0.64,0.32,0,0.32,0.32,0.32,0.32,0.64,2.56,0,0.64,0,0,1.28,2.56,1.6
22Month,0.55,2.73,1.09,6.56,0,0,0,0.55,2.73,8.2,1.09,138.3,3.28,1.09,9.29,1.09,0.55,3.83,6.56,0.55,4.37,1.09,0,0.55,0,1.09,0.55,0,0.55,4.92,0,12.03,0,0,0.55,0,0.55
