stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,24.52,0,147.11,8.17,8.17,0,0,0,0,0,0,0,0,4.09,0,20.43,126.68,196.15,318.74,0,0,0,12.26,69.47,2823.71,0,0,0,49.04,0,0,0,0,0,20.43,0,0,0
72hpf,36.37,22.47,0,66.33,9.63,33.16,0,14.98,0,0,4.28,0,2.14,0,16.05,0,57.77,109.12,19.26,211.82,0,23.54,5.35,3.21,343.4,1172.49,0,2.14,0,117.68,7.49,1.07,46,0,1.07,4.28,0,0,0
21Day,48.19,4.02,1.34,124.48,0,239.6,0,76.3,0,0,4.02,0,4.02,1.34,70.94,2.68,10.71,22.76,44.17,74.96,0,0,6.69,0,68.27,350.7,0,2.68,0,40.16,13.39,10.71,22.76,1.34,2.68,2.68,0,0,18.74
3Month,0.32,0.96,0.96,55.67,0.64,0,1.6,4.16,0.32,4.8,27.84,0,50.87,19.2,12.8,12.8,4.16,17.6,27.84,26.56,8.32,0.32,2.24,3.52,2.24,7.36,2.56,0.32,0,2.56,9.6,465.85,0.64,0.32,0,0.64,5.12,312.59,36.79
22Month,0,7.11,6.01,44.83,0,0,5.47,6.01,0,7.65,97.85,10.39,143.77,13.12,33.89,105.5,3.28,7.11,93.48,27.88,0,6.01,4.92,1.09,3.28,5.47,1.64,4.37,14.21,3.28,1.64,109.88,2.73,1.64,0,0,1.09,0,16.95
