stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,49.04,0,0,0,0,8.17,0,0,4.09,0,0,0,0,4.09,73.56,4.09,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,5.35,5.35,1.07,0,0,0,0,0,0,0,0,0,0,3.21,1.07,0,0,0,0,0,0,51.35,26.74,1.07,0,1.07,0,2.14,3.21,1.07,0,1.07,0,0,0
21Day,0,0,0,16.06,8.03,1.34,0,0,0,0,0,0,1.34,0,0,0,6.69,0,1.34,0,0,0,0,0,17.4,6.69,2.68,0,0,1.34,1.34,0,0,1.34,0,0,0,0
3Month,0,0,0.64,135.34,0.32,0,0.32,0,7.36,3.84,0,0,11.52,5.44,0.96,4.16,12.8,2.24,3.84,3.84,0.64,0,1.6,4.8,31.99,0.64,21.12,0.32,0.32,0.64,10.88,0,0.32,0,0.32,2.24,418.81,0.96
22Month,0,0.55,1.09,63.41,0.55,0,0,0.55,4.92,2.19,0.55,0,33.35,1.09,1.09,3.28,2.73,0.55,0.55,1.64,0,1.09,0.55,1.09,4.37,0.55,11.48,1.09,0,0,18.04,0,0,0,0,0,1.64,0
