stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,0,0,0,4.09,8.17,85.81,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,3.21,0,13.91,8.56,98.42,0,0,0,0,1.07,0,0,0,0,0,2.14,27.81,0,8.56,0,0,0,2.14,20.33,6.42,0,0,0,9.63,1.07,0,1.07,1.07,1.07,0,0,0
21Day,8.03,1.34,0,33.46,6.69,29.45,0,20.08,0,0,0,0,0,0,4.02,1.34,5.35,13.39,1.34,13.39,0,0,1.34,0,9.37,5.35,0,0,0,9.37,4.02,2.68,0,2.68,0,0,0,2.68
3Month,0.96,6.08,3.2,167.01,6.4,0,4.16,2.24,0.64,10.88,17.92,0.96,105.58,11.2,2.88,17.92,46.39,71.67,24.32,69.11,25.92,0.32,7.36,6.4,3.2,1.28,1.92,1.28,0,1.6,8.32,93.43,2.88,0.32,0.96,8.32,576.55,19.84
22Month,2.19,6.01,6.56,75.98,4.92,0,6.56,6.01,0.55,6.56,13.67,13.12,397.96,10.93,9.29,14.76,7.11,21.87,16.95,57.95,2.73,6.56,3.83,0.55,1.64,1.64,1.09,2.19,2.73,2.19,2.73,87.46,17.49,2.73,1.64,4.92,2.73,8.75
