stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,4.09,0,0,0,57.21,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,1.07,0,24.61,1.07,9.63,0,0,0,0,0,2.14,0,0,1.07,644.01,31.02,3.21,16.05,0,5.35,0,97.35,44.93,37.44,10.7,0,0,6.42,0,0,8.56,0,0,2.14,0,0,1.07
21Day,10.71,4.02,267.71,157.95,1.34,58.9,0,2.68,68.27,2.68,0,13.39,0,12.05,983.82,41.49,25.43,10.71,41.49,2.68,1.34,4.02,85.67,70.94,30.79,52.2,4.02,0,17.4,44.17,0,8.03,4.02,6.69,4.02,0,0,6.69
3Month,4.16,7.68,250.52,534.96,0.64,0,11.2,1.6,820.99,26.88,0.64,166.37,41.91,2.24,3823.71,35.51,32.63,28.16,40.95,9.92,0.96,9.28,708.69,4.8,0.32,116.46,4.8,0,1.92,28.48,41.91,2.56,0.32,0,0,9.28,55.03,27.2
22Month,0.55,8.2,425.84,309.41,0,0,4.37,1.09,742.9,31.71,12.57,314.87,7.65,6.56,5288.88,12.57,6.01,20.77,27.88,1.09,12.57,8.75,79.26,2.73,1.09,145.96,9.29,3.83,1.09,9.29,16.4,2.73,1.09,0,1.09,0.55,0,7.65
