stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,12.26,0,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,0,32.69,0,0,0,0,36.78,151.2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,4.28,0,12.84,5.35,3.21,0,0,0,0,0,0,0,0,0,0,2.14,16.05,1.07,34.23,0,2.14,2.14,3.21,314.52,56.7,3.21,3.21,0,31.02,0,1.07,49.21,0,6.42,0,0,0
21Day,6.69,0,2.68,17.4,0,6.69,0,5.35,0,0,0,1.34,2.68,0,6.69,0,1.34,2.68,8.03,73.62,0,0,9.37,0,140.55,36.14,1.34,5.35,0,22.76,4.02,1.34,18.74,0,6.69,0,0,1.34
3Month,0.96,3.84,0.32,47.99,1.28,0,0.96,0.32,0.64,5.12,4.48,0,29.12,1.28,1.92,13.12,2.88,17.28,2.24,31.99,9.28,0,3.2,5.44,3.84,0.96,6.08,4.48,0,1.28,1.92,69.11,5.76,0,0.32,6.72,5.12,4.16
22Month,1.09,15.31,2.19,12.57,0.55,0,0.55,0,0,2.19,4.37,21.32,126.82,3.28,3.83,33.89,0.55,6.56,5.47,52.48,1.64,2.73,1.09,0,4.92,1.09,4.37,6.56,1.64,2.19,1.64,26.79,5.47,1.64,0,2.19,0,2.19
