stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,32.69,0,518.97,4.09,4.09,0,0,0,0,0,0,0,0,0,0,4.09,102.16,12.26,241.1,0,0,0,0,89.9,4327.5,0,0,0,28.6,0,0,0,0,0,0,0,0,0
72hpf,85.58,33.16,0,268.52,69.54,32.09,0,1.07,0,0,0,0,1.07,0,1.07,0,34.23,351.96,5.35,810.9,0,6.42,24.61,2.14,1095.47,1097.61,8.56,3.21,0,518.85,1.07,0,407.59,2.14,3.21,8.56,0,0,0
21Day,72.28,29.45,6.69,388.17,28.11,37.48,0,8.03,0,0,4.02,5.35,49.53,0,78.97,9.37,6.69,120.47,10.71,602.34,5.35,0,88.34,0,252.98,372.11,5.35,5.35,0,129.84,38.82,1.34,111.1,6.69,17.4,5.35,0,0,14.72
3Month,5.12,115.5,11.2,457.53,12.48,0,20.48,1.92,1.92,18.56,27.84,4.16,8074.24,32.63,18.56,77.75,29.12,319.95,42.87,419.13,237.4,12.16,84.47,138.22,33.91,10.56,57.91,7.68,0,4.8,99.18,21.76,7.36,1.28,0,5.12,23.68,15.36,92.79
22Month,8.2,74.89,18.04,379.38,8.2,0,31.71,0,0.55,4.37,44.28,459.74,21639.32,14.76,13.67,61.23,7.65,126.28,34.99,222.49,40.45,311.05,38.27,0.55,45.37,8.2,130.1,9.29,18.04,3.83,22.41,19.13,7.11,12.57,0,1.09,6.56,0,26.79
