stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.07,0,4.28,0,0,3.21,0,2.14,118.75,2.14,0,0,0,0,5.35,2.14,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0
21Day,0,1.34,0,9.37,2.68,0,1.34,0,9.37,0,4.02,1.34,4.02,1.34,1.34,6.69,864.69,9.37,0,0,1.34,0,17.4,1.34,0,0,0,2.68,13.39,0,0,4.02,1.34,0,0,0,0
3Month,0.32,2.24,1.92,31.36,0,3.2,0.64,3.2,33.27,0,158.05,12.48,0.96,22.08,1.92,12.16,2232.93,15.36,2.56,0.64,3.84,3.52,1.28,1.28,1.28,1.28,0,0.32,13.44,8,0.64,0,0,0.32,1.92,7.36,10.24
22Month,1.09,9.84,1.09,21.32,0,1.64,2.19,2.73,240.53,4.92,92.93,24.6,0.55,16.95,0,5.47,2738.74,16.4,0,8.75,1.64,0.55,1.64,0.55,0,4.92,0.55,0.55,1.64,0,2.19,2.19,0,0,0.55,0,1.64
