stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,4.09,0,0,93.99,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,3.21,0,7.49,20.33,2.14,0,0,0,0,0,0,0,0,0,2.14,5.35,7.49,0,8.56,0,0,12.84,1.07,151.91,111.26,3.21,0,0,2.14,0,0,7.49,0,0,0,0,0
21Day,5.35,0,5.35,57.56,2.68,4.02,0,0,0,14.72,0,0,5.35,0,5.35,4.02,1.34,12.05,10.71,9.37,0,0,109.76,0,52.2,56.22,14.72,1.34,0,9.37,1.34,1.34,6.69,1.34,0,0,0,1.34
3Month,4.16,8.96,114.86,338.51,2.24,0,5.44,0.32,0.32,699.41,15.36,0,70.71,29.44,1.6,1325.87,20.16,15.68,76.15,39.67,4.48,1.28,415.61,8,24,2.88,53.11,2.88,0,2.24,12.48,105.26,2.88,0.32,1.28,5.76,151.02,16.32
22Month,0.55,8.75,149.78,258.57,0.55,0,2.73,1.09,0,481.06,17.49,7.11,152.52,2.73,1.64,812.33,2.73,4.37,31.16,57.4,0.55,6.01,168.92,2.19,9.29,1.64,103.86,3.28,3.28,0,2.73,53.57,1.64,2.19,0.55,0,0.55,11.48
