stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,8.17,0,0,0,0,8.17,4.09,24.52,4.09,0,0,0,0,4.09,36.78,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,7.49,0,4.28,1.07,3.21,0,3.21,0,0,7.49,0,0,0,0,17.12,0,3.21,10.7,8.56,4.28,0,3.21,0,0,764.9,23.54,0,1.07,29.95,2.14,0,13.91,23.54,6.42,0,0,0,0
21Day,12.05,1.34,0,56.22,0,28.11,0,0,0,0,37.48,0,0,0,0,24.09,1.34,1.34,17.4,10.71,22.76,0,0,9.37,0,522.03,20.08,2.68,1.34,41.49,26.77,8.03,9.37,107.08,112.44,8.03,0,0,52.2
3Month,0.64,7.04,1.92,236.44,1.6,0,6.4,0.64,0.32,8.32,792.19,0,0,50.55,16.96,15.68,22.08,33.59,17.6,33.27,97.9,18.24,0.32,191.33,12.48,23.36,0.32,10.88,3.52,0.32,13.12,137.26,61.11,4.8,0,10.24,44.47,31.99,464.89
22Month,0,4.92,3.28,138.3,0.55,0,10.93,1.64,0,2.73,1133.76,4.92,0,110.97,8.75,22.96,12.57,6.01,4.92,49.75,98.94,1.09,3.28,114.25,1.64,22.41,0,6.56,1.09,1.09,2.19,82.54,270.59,375.55,0,7.11,2.73,0,136.12
