stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,32.69,36.78,0,0,0,0,4.09,220.67,0,0,8.17,0,0,4.09,0,0,8.17,0,0,0
72hpf,8.56,1.07,0,7.49,2.14,6.42,0,0,0,1.07,0,0,0,0,0,0,10.7,29.95,7.49,11.77,0,1.07,0,1.07,49.21,34.23,0,2.14,17.12,0,0,10.7,0,0,3.21,0,0,0
21Day,5.35,4.02,1.34,50.86,0,14.72,0,12.05,0,1.34,0,0,6.69,4.02,6.69,14.72,10.71,32.12,8.03,25.43,0,0,0,0,21.42,30.79,0,5.35,17.4,6.69,0,8.03,1.34,2.68,2.68,0,0,6.69
3Month,0.32,0.96,0.96,39.67,0,0,0.96,0.32,4.48,33.59,0,0,89.59,57.59,0.64,37.11,5.76,9.28,19.52,7.68,0.96,0,4.8,7.04,2.24,0.64,1.28,2.24,0.32,0.96,32.95,1.28,0,0,0.32,5.44,32.63,6.4
22Month,0,2.73,6.01,15.85,0,0,0,0,6.01,67.24,29.52,0,183.68,15.85,1.64,59.04,1.64,3.83,31.16,8.2,0,2.19,2.73,0,0,0.55,3.28,0.55,0.55,0,4.37,1.64,0,0,0,0,0,2.73
