stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,212.49,138.94,0,2022.77,12.26,8.17,0,8.17,0,0,4.09,0,32.69,4.09,0,0,8.17,28.6,163.46,114.42,1605.96,0,0,0,4.09,302.39,5790.44,8.17,0,0,588.44,0,0,0,0,0,81.73,0,0,0
72hpf,99.49,49.21,0,292.05,101.63,46,0,5.35,0,0,0,0,0,2.14,0,2.14,1.07,92,988.49,13.91,1030.21,0,26.74,31.02,3.21,1115.79,722.11,6.42,12.84,0,3067.09,10.7,0,213.96,2.14,3.21,65.26,0,0,0
21Day,180.7,24.09,6.69,436.36,30.79,74.96,0,16.06,0,2.68,0,0,0,32.12,4.02,22.76,20.08,22.76,374.79,24.09,1230.11,0,0,92.36,1.34,356.05,246.29,5.35,22.76,0,1503.17,66.93,4.02,62.91,13.39,21.42,32.12,4.02,0,8.03
3Month,1.28,8.96,3.2,157.1,3.2,0,0.96,4.16,4.16,38.71,14.72,0.64,0,105.26,9.28,3.84,81.27,8,76.15,23.04,251.16,28.48,0.32,13.44,6.4,8.96,5.44,10.88,8.32,0,57.91,5.44,311.95,3.52,0.32,0,3.2,21.44,76.47,7.68
22Month,1.64,20.77,6.56,82,0.55,0,1.64,1.64,0.55,16.95,14.21,40.45,0,432.4,3.83,14.76,149.78,4.37,17.49,33.89,213.74,8.75,8.2,6.01,1.09,5.47,3.28,12.03,9.84,0.55,41,1.64,63.41,8.75,5.47,0,0.55,4.92,0,3.83
