stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,49.04,0,0,0,0,0,0,0,0,8.17,0,0,0,0,32.69,32.69,0,4.09,0,0,0,0,0,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,5.35,0,79.16,13.91,16.05,0,2.14,0,0,0,0,0,0,0,9.63,0,53.49,549.87,4.28,136.93,0,1.07,8.56,12.84,211.82,132.65,7.49,13.91,0,713.55,9.63,0,0,507.08,1.07,1.07,2.14,0,0,0
21Day,38.82,2.68,5.35,468.49,20.08,70.94,0,6.69,0,2.68,4.02,2.68,0,21.42,38.82,151.25,8.03,57.56,331.96,29.45,744.22,1.34,0,72.28,0,194.09,112.44,13.39,18.74,0,623.76,125.82,0,9.37,342.66,8.03,25.43,1.34,0,0,38.82
3Month,2.88,5.44,7.04,621.34,1.6,0,3.84,0.96,0.32,61.75,24.96,6.08,0,74.87,97.9,16,23.36,24.32,82.55,52.79,224.6,13.44,0.96,173.73,852.66,28.16,3.2,35.19,191.65,0,43.51,39.35,1.28,402.5,40.63,0,0,0.32,15.04,30.72,76.47
22Month,2.19,10.39,16.95,269.5,0,0,4.37,1.09,1.09,81.45,74.35,335.65,0,227.41,127.92,33.35,29.52,14.76,30.61,103.32,299.57,3.83,7.11,171.65,13.67,39.36,5.47,53.57,867.54,2.19,29.52,10.39,0,135.57,61.77,1.09,0,0.55,4.37,0,36.63
