stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,16.35,0,0,0,0,0,0,0,0,0,0,0,20.43,32.69,16.35,8.17,0,0,0,0,4.09,155.28,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,10.7,0,11.77,4.28,12.84,0,0,0,0,0,0,0,0,0,5.35,51.35,0,6.42,0,1.07,0,2.14,19.26,40.65,0,0,8.56,0,0,0,24.61,0,2.14,4.28,0,0,0
21Day,1.34,2.68,1.34,44.17,4.02,17.4,0,4.02,0,0,0,0,4.02,8.03,1.34,5.35,52.2,9.37,16.06,0,0,4.02,0,9.37,10.71,0,5.35,4.02,1.34,0,2.68,4.02,0,2.68,5.35,0,0,2.68
3Month,0.32,4.8,0.64,85.43,8,0,0.64,0.96,1.6,6.4,0.32,36.15,24.64,0.96,14.72,16.32,10.56,4.48,7.04,1.92,0.32,2.56,4.8,0.64,0.96,0.64,0.64,0.64,4.16,0.32,65.59,1.6,0,0,2.56,3.84,53.43,6.72
22Month,0,6.01,0.55,60.68,0.55,0,1.64,0,3.28,48.65,12.57,127.37,13.67,1.09,25.15,2.19,6.56,19.13,12.03,0,3.83,2.19,0.55,1.09,0.55,1.09,3.83,0,1.64,0,38.27,2.19,2.19,1.09,1.09,2.19,0,6.56
